Key,Value
649432470,Glarmers Feste
650481053,Hibusa
651530427,Wadijunnuan
652579034,Gutshof Dathar
653627615,Schrein von Jephre
654676197,Wadijerabia
655724783,Morkilithulla-Presbyterat
656773379,Herberge Zum Lachenden Humpen
657821965,Schloss Khuldte
658870562,Shrergen-Anwesen
659919143,Festung von Groctum
660967722,Papiidai
662016304,Papascubi
663064897,B'irturturm
664113476,Totambu
665162056,Bergim-Anwesen
666210643,Zenithars Heilige Wiedergeburt
667259234,Alte Blarcsa-Hütte
668307815,Zenithars Furchtsame Seele
669356417,M'arkta-Gehöft
670404995,Gasthaus Zur Fliegenden Fee
671454377,Nargonhall
672502957,Taverne Zu Maus und Ziege
673551552,Chorht-Anwesen
674600132,Cudalladisu
675648715,Rlurker-Anwesen
676697295,Taverne Zum Rostroten Igel
677745881,F'urghall
678794480,Jubebras-Grotte
679843076,Elotunia
680891669,Bauernhof der Alten Cort-e
681940261,Eleraa
682988851,Bubohaisa
684037429,Zenascuwan
685086009,Taverne Zum Glücklosen Bisam
686134598,Rhogelibu
687183180,Fortom-Anwesen
688231761,Feste von Kirp
689280339,Alter Stuv-Schuppen
690328935,Mhurg'kern-Gehöft
691378315,Jalilajer
692426895,Zenithars Furchtsames Relikt
693475503,V'ochar-Anwesen
694524091,Osillida
695572686,Logurana
696621270,Sedocco-Gora
697669851,Laboratorium des Faernt
698718439,Taverne Zu Des Königs Dachs
699767049,Sedogukat
700815635,Wirtshaus Zum Tänzelnden Dschinn
701864240,Schloss Rhardun
702912842,Kult der M'eghtca
703961427,Mesonisia
705010823,Zenithars Gesegnete Wiedergeburt
706059402,Nhijem-Anwesen
707107981,Taverne Zu Maus und Hund
708156562,Zitadelle von Rust
709205141,Grube des Morkulul
710253736,Fechur-Obstgarten
711302314,Cerjilah
712350949,Baghin-Hassi
713399529,Taverne Zu Maus und Igel
714448107,Gov-Blockhütte
715496702,Rhanjisa
716545296,Fevar-Turm
717593913,Alte Defylti-Hütte
718643308,Zitadelle von Foldt
719691904,Tasehan
720740492,Dermir-Anwesen
721789080,Ruinen von Alt-Mhightstatt
722837670,Pythadbia
723886254,Pythajdai
724934833,Schloss M'uz
725983430,Unterschlupf von Phen
727032008,Germinhall
728080601,Thulpten-Gräberfeld
729129185,Bauernhof der Alten Tlelp-e
730177775,Gasthaus Zu Zwerg und Hund
731226353,Gysinbi
732274939,Dhajt-Anwesen
733323517,Hütte der Alten Bactte
734372097,Taverne Zum Wilden Vogel
735420677,Blelper-Gehöft
736469255,Damu-Kom
737517834,Grabstätten von Ghict
738566414,Krypten von Maagar
739614995,Turm von Sliz
740663573,Vagin-Obstgarten
741712156,Narinus
742760740,Bught-Gehöft
743810208,Zenithars Weinende Seele
744858787,Herberge Zum Silbernen Gauner
745907383,T'ash-Gehöft
746955967,Zitadelle von Lhofyl
748004571,Kuctam-Gerichtshof
749053185,Alt-Rlugsastatt
750102580,Zenithars Stete Wiedergeburt
751151170,Burcur-Gehöft
752199750,Fluld-Anwesen
753248336,Blictenhall
754296917,Alter Shrornten-Schuppen
755345497,Haplex
756394086,Zenithars Heiliges Orakel
757442680,C'ord'kern-Gutshof
758491267,Schrein von Ephen
759539863,Schloss Gishar
760588442,Zitadelle von Shalden
761637026,Saothrn-Plantage
762685610,Hyryjet
763734198,Taverne Zu Der Königin Skorpion
764782796,Coldur-Blockhütte
765831380,Cyuchts Wacht
766879960,Festung von Slorc
767928540,Schloss Faortta
768977132,Wirtshaus Zum Glücklosen Priester
770025710,Antelastaza
771074291,Zenithars Innerer Stern
772123686,Umbumbao
773172268,Gharar-Gewölbe
774220851,Wadijettujer
775269497,Taverne Zum Rastlosen Gauner
776318085,Shirhte-Steinbruch
777366683,Alt-Rlildstatt
778415272,Zenithars Innerer Seher
779463890,Ruinen von Boirdhall
780513291,Wirtshaus Zum Wilden Schloss
781561872,M'ell-Obstgarten
782610461,Grirp'kern-Gerichtshof
783659058,Zenithars Feuriger Prophet
784707664,Klaste-Anwesen
785756245,Ruinen von Kusthall
786804826,Javandasia
787853418,Atrenano
788901999,Schloss Maarmen
789950577,Zenithars Feuriger Erlöser
790999162,B'asun-Anwesen
792047742,Glard-Anwesen
793096334,Aguthulah
794144914,Burg von Sarg
795193507,Caartke-Gewölbe
796242085,Krerch-Anwesen
797290668,Zenithars Sanfter Märtyrer
798339246,Baardta-Anwesen
799387827,Gasthaus Zum Schwarzen Greifen
800436406,B'allhall
801484984,Shrerpenhall
802533568,Taverne Zum Purpurnen Dschinn
803583004,Kalubia
804631611,Friedhof Rhulpt
805680191,Baghopadai
806728776,Krypten von Barcum
807777358,Bobi
808825980,Wirtshaus Zum Rostroten Dachs
809874563,Schrein für Bandi
810923160,F'uzt-Gehöft
811971746,Blurchur-Gehöft
813020332,Berbopa-Kom
814069722,Schloss Slufylir
815118305,Ruinen des alten Rov-Schuppens
816166884,Alt-Krorn-istatt
817215462,Herberge Zu Feder und Skorpion
818264040,Sederia
819312622,Gasthaus Zum Purpurnen Stachelschwein
820361209,Zitadelle von F'ircke
821409818,Schenke Zu Fuchs und Hund
822458398,Nirnimhall
823506977,Herberge Zum Weißen Schwert
824555585,Chorch'kern-Anwesen
825604164,Moribua
826652751,Moraisa
827701345,Zenithars Klagender Erlöser
828749927,Slirner-Gehöft
829798505,Cerallawan
830847085,Alte Faolpja-Hütte
831895666,Corcur-Anwesen
832944251,Bauernhof der Alten Grofyl-si
833992850,Herberge Zu Fuchs und Ziege
835041432,Zenithars Selige Seele
836090851,Ruinen der Dherkan-Plantage
837139486,Forhtkes Wacht
838188064,Gerulas-Priorei
839236645,Schrein für Q'Olwen
840285231,Wirtshaus Zu Des Teufels Drachen
841333861,Taverne Zum Glücklosen Schädel
842383311,Schenke Zum Heulenden Hirsch
843431932,Fhorntaturm
844480523,Ruinen des Rlochke-Obstgartens
845529105,B'osturs Wacht
846577711,Friedhof Khechrn
847626292,Kabale der Forkki
848674901,Q'Olwens Schrein
849723480,Alt-Fhughtkistatt
850772065,B'art-Anwesen
851820644,Paponija
852870107,Isfji-Korom
853918699,Karht'kernhall
854967278,Dartten-Plantage
856015862,V'uld-Gehöft
857064460,Festung von Tlerchke
858113044,Isfahaan
859161625,Antelilabia
860210220,Bauchtturm
861258808,Schloss Tlozur
862307406,Caoldun-Gerichtshof
863355985,Ruinen des Terkam-Anwesens
864405467,Gasthaus Zum Glücklichen Schädel
865454052,Grabstätte des Darkivaraus
866502636,Ruinen der Rarchrnpfalz
867551258,B'ochin-Anwesen
868599836,Ruinen des Turms von Vlovke
869648418,Gasthaus Zu Biber und Gnom
870696997,Ghurm-Anwesen
871745575,Taverne Zum Dürstenden Schädel
872794157,Ramonidisu
873843679,Ruinen des Tovon-Anwesens
874892260,Destten-Gewölbe
875940848,Ruinen der Grusom-Plantage
876989430,Versammlung der C'igtha
878038009,Zitadelle von Nhurcta
879087536,Rhilpin-Anwesen
880136149,Zenithars Singender Seher
881184768,Lhillams Feste
882233351,Bagho-Gora
883282873,Schenke Zu Fuchs und Igel
884331459,Morastaja
885380046,Gasthaus Zum Schwarzen Skorpion
886428624,Maacter-Gehöft
887477211,Ebenarm-Amboss
888525790,Ruinen von Alt-Fhurtis Hütte
889574370,Damenaweyn
890623903,Ruinen von Schloss Gag
891672507,Zenithars Steter Altar
892721085,Podata
893770602,Papoparea
894819183,Schloss B'urpen
895867841,Papo-Ij
896917346,Elii-Gora
897965945,Ker-Anwesen
899014523,Bandis Schrein
900063111,V'irtirhall
901111689,Sirkin-Gerichtshof
902160268,Lhorp-Gehöft
903208846,Elekat
904257431,B'eram-Gutshof
905306015,Gerdunhall
906355550,Wirtshaus Zum Güldnen Greifen
907404157,Khajallasa
908452747,Schenke Zu Maulwurf und Igel
909502250,Ruinen des Vig-Gehöfts
910550843,Sedissibi
911599421,Wirtshaus Zu Biber und Riesen
912648003,Grolargoth-Netz
913696601,Alter Nharm-Schuppen
914745192,Ghavte-Anwesen
915793775,Gasthaus Zu Maulwurf und Katze
916843342,Shernes Feste
917891923,Taverne Zu Ratte und Gauner
918941444,Wirtshaus Zu Zwerg und Bisam
919990065,Höhle des Baalex
921038648,Wirtshaus Zu Der Königin Gauner
922087229,Rhanoccoara
923135810,Ruinen der Grach-Plantage
924185315,Alte Klishba-Hütte
925233927,Schenke Zum Roten Skorpion
926282505,Friedhof Shirhter
927331087,F'og-Plantage
928379665,Hütte der Alten Blolpke
929428252,Weisen-Monument
930477789,Rlirht'kerns Feste
931526370,Issaqajton
932574977,Taverne Zu Fuchs und Ziege
933623567,Makadrana
934672149,Makaj-Gora
935721682,Schloss Grert
936770261,Baergar-Blockhütte
937818862,Gutshof Slethin
938867441,Raerman-Ausgrabung
939916995,Herberge Zum Güldnen Krug
940965598,Zenithars Furchtsamer Aufstieg
942015169,Schloss Dhizun
943063752,Schuppen der Alten Maorpi
944113317,Alte Mhisi-Hütte
945162877,Rheste-Plantage
273913,Taverne Zu Maulwurf und Murmeltier
1323474,Schenke Zu Feder und Igel
2373058,Ruinen des Klolpum-Gehöfts
3422622,Tharcerhall
4472220,Zagalladisu
5520802,Slaghtin-Gehöft
6570357,Zagoparia
7618958,Ruinen des F'orch-Anwesens
8667570,Meseraara
9717094,Schloss Sestam
10765689,Ruinen des Kluch-Anwesens
11815234,Gutshof Vlulder
12863843,Rlurkhall
13912431,Berbibujet
14961012,Appissiza
16010512,Gefängnis des Rhurpur
17059102,Surgamhall
18107745,Taverne Zu Luchs und Schwert
19156337,Gasthaus Zur Schmutzigen Ziege
20205852,Issaqonireg
21254435,Vovur-Anwesen
22303022,Alt-D'org-sistatt
23351644,Gasthaus Zu Feder und Ziege
24401133,Baestempfalz
25449742,Rurg-Gräberfeld
26498335,Gemeinschaft der Vezca
27546919,Tulaillisia
28596456,Herberge Zu Maus und Kitz
29645077,Wirtshaus Zum Silbernen Kitz
30693680,Ruinen des D'ech-Anwesens
31743178,Wadijilanis
32791778,Grach-Anwesen
33840394,Zitadelle von Maeshan
34889912,Nafylempfalz
35938491,Alter Grajun-Schuppen
36987071,Herzog Baranezzars Herrenhaus
38035654,Elania
39084232,Dhulpim-Plantage
40133834,Gasthaus Zum Kreischenden Skorpion
41183386,Zirkel der Krercja
42231988,Tloshom-Anwesen
43280568,Birizar
44329152,Ruinen des Gutshofs von Mhallir
45378664,Schenke Zur Schmutzigen Grube
46427245,Bauernhof der Alten Caork-e
47475827,Rurmtas Wacht
48524438,Schrein von Q'Olwen
49573983,Mesirija
50622561,Nest von Vojker
51671149,Friedhof Klightrn
52719737,Schrein von Ephen
53768320,Wirtshaus Zu Biber und Hund
54816902,Ceremiweyn
55866461,Tlithir-Obstgarten
56915050,Apputhuga
57963644,Fhurt-e-Sammelstätte
59012225,Appola
60062703,Makowan
61111290,Festung von Raurht
62159919,Slevom-Anwesen
63208530,Stendarrs Heiliger Stern
64257123,Faatherpfalz
65306613,Khightar-Gräberfeld
66355235,Tsetonia
67404768,Strenners Zuflucht
68453381,Herberge Zum Toten Kerker
69501974,Antelajer
70550559,Herberge Zu Ratte und Hirsch
71600050,Zenopakat
72648704,Thifyl-Gehöft
73698210,Herberge Zum Dürstenden Igel
74746796,Taverne Zu Maus und Goblin
75795387,Wirtshaus Zu Ratte und Gauner
76843967,Wirtshaus Zu Fuchs und Barbaren
77893522,Taverne Zu Feder und Fee
78942130,Dezar-Anwesen
79990714,Feste von Lujten
81039304,Schenke Zu Feder und Barbaren
82087890,Alte Lifylti-Hütte
83137439,Ruinen von Nhesturhall
84186029,Zitadelle von Lherchen
85234612,Gherkan-Anwesen
86284141,Osillinu
87332723,Schloss Salpur
88381372,Osilawan
89430835,Gasthaus Zur Toten Ziege
90479431,Kurdten-Obstgarten
91528015,D'urt-Gerichtshof
92576608,Taverne Zu Schwein und Ziege
93625213,Ceradbu
94673798,Boargpfalz
95722386,Shar-Gehöft
96770977,Hals Taverne
97820502,Wirtshaus Zum Rostroten Igel
98869117,Schenke Zum Toten Jägersmann
99917695,Schloss Corroboth
100966283,Alter M'ork-Schuppen
102015772,Herberge Zu Biber und Dolch
103064364,Narusia
104112980,Givem-Gehöft
105161562,Schuppen der Alten Norgtha
106210153,Ghoch'kern-Plantage
107258732,Mastaja
108308237,Antelanis
109356849,Dhell'kern-Gräberfeld
110406373,C'irmun-Plantage
111454986,Viv-Anwesen
112503570,Gasthaus Zum Fliegenden Oger
113552156,Bechur-Blockhütte
114600744,Zenumbanu
115649336,Shrurta-Gräberfeld
116697920,Ramaaqwan
117747398,Khajandaa
118795989,Rlegrn-Blockhütte
119844584,Khelpke-Gehöft
120893228,Alte Fuchki-Hütte
121942693,Lakaton
122991287,Alt-Klalptenstatt
124039885,Zagizar
125088468,Zagaaq-Ij
126137072,Altar von I'ric
127185670,Mesekat
128235209,Reliquiar von Sai
129284722,Ceralla-Korom
130333331,Ruinen des Alte-Rhis-si-Bauernhofs
131381910,Issaqotubia
132430520,Issaqeraga
133479128,Schenke Zum Glücklosen Jägersmann
134528616,Krethen-Anwesen
135577218,Dherten-Gehöft
136625800,Poadai
137674423,Flilde-Gehöft
138723912,Burg von Tisom
139772506,Schenke Zum Schwarzen Hirsch
140821091,Tasar-Gehöft
141869683,Wirtshaus Zum Heulenden Vogel
142918305,Ghertpfalz
143967832,Schuppen der Alten F'arpfa
145016441,Taverne Zu Fuchs und Goblin
146065027,Netz von Vermten
147113606,Schuppen der Alten Mhurdca
148163125,Glactim-Gräberfeld
149211721,Friedhof Fhiz
150260314,Isfinjer
151308925,Hütte der Alten M'ullir
152358395,Elila-Ij
153407002,Eluhkat
154455594,Krypta des Balthivaror
155504218,Nurchen-Gerichtshof
156553697,Khajusia
157602282,Dispiamithivah-Schrein
158650893,Binno
159699483,Boweyn
160748091,Friedhof Sollem
161796671,Schloss D'elpar
162846181,Caelder-Grabstätten
163894769,Forkir-Grabstätten
164943354,Schloss Krovem
165992887,Schenke Zu Knappen und Katze
167041477,Sedajus
168090090,Ghigem-Anwesen
169138668,Gasthaus Zum Silbernen Hund
170187249,Krerc'kern-Gehöft
171235839,Herberge Zum Fliegenden Bisam
172284431,Baerktehall
173333945,Rhanastaara
174382550,Rhanumbanu
175431138,Konklave der Gherk-i
176479753,Krezer-Gräberfeld
177529251,Caargte-Gehöft
178577830,Appettudata
179626411,Appumbator
180674993,Friedhof Rheron
181724529,F'iv'kern-Turm
182773165,Wirtshaus Zu Biber und Kerker
183821745,Wirtshaus Zu Fledermaus und Schlund
184870325,Krypta des Inverogham
185918919,Alt-Gruthunstatt
186967499,Kieran-Theater
188016077,Wirtshaus Zu Biber und Grube
189065602,Gasthaus Zum Toten Oger
190114199,Lochom-Anwesen
191162785,Schenke Zum Heulenden Priester
192211367,Stendarrs Singender Aufstieg
193260901,Pheonandada
194309498,Ruinen des Blirg-Obstgartens
195358084,Alt-Nichistatt
196406686,Pheonurana
197455271,Friedhof Kragten
198503851,M'ojum-Gewölbe
199553333,Anteluthusia
200601927,Antelino
201650562,Dillar-Anwesen
202699147,Festung von Dhillum
203748626,Turm von Cyugt
204797217,Morotghu
205845809,Wadijeret
206894399,Ramibuga
207942988,Ramala
208991577,Azrirock
210040155,Gerorgonuna-Münster
211088757,Mournoth
212138277,Glufylan-Anwesen
213186863,Feste von T'ashar
214235455,Krypten von B'usht
215284056,Hütte der Alten Rhazon
216333533,Rlurcte-Plantage
217382114,Khafylir-Anwesen
218430718,Ruinen der Saoght-Blockhütte
219479296,Stendarrs Seliger Altar
220527875,Fauztahall
221576454,Gewölbe des Magnehoth
222625035,Stendarrs Blutendes Licht
223673618,Stendarrs Weinender Seher
224722201,Grevrn-Grube
225770783,Dornem-Anwesen
226819362,Cudascuara
227867973,Bubiinu
228917473,Altar für I'ric
229966069,Glirimpfalz
231014673,Schuppen der Alten C'orcki
232063275,Rhogissinia
233112751,Taverne Zu Feder und Goblin
234161377,Berberaplex
235209970,Mirtom-Anwesen
236258562,Balthimus' Grabstätte
237307141,Schrein von Dugrod
238355722,Schenke Zum Schmutzigen Humpen
239404303,Schrein von Mai
240453781,Taverne Zu Knappen und Schwert
241502369,Hütte der Alten Tlarhtur
242550967,Lergempfalz
243599546,Sedoakat
244648181,Blarht-Anwesen
245697693,Cerilarana
246746280,Stendarrs Sanfter Prophet
247794866,Cerilli-Hassi
248843466,Gasthaus Zum Weißen Barbaren
249893005,Taverne Zum Schmutzigen Hund
250941592,Taverne Zum Schwarzen Igel
251990184,Pjiga
253038778,Tuchum-Gerichtshof
254087377,Gysinla
255137914,Laboratorium des Rhughte
256186496,Antelettuisa
257235085,Yagloth
258284638,Elettubu
259333226,Schrein von Bandi
260381820,Friedhof Klirgar
261430403,Umbeplex
262478984,Stendarrs Weinende Seele
263528516,Schuppen der Alten Baath-i
264577111,Dhact'kern-Friedhof
265625693,B'asur-Friedhof
266675272,Disper-Senke
267723859,Herberge Zu Des Teufels Wolf
268773417,Cerhtons Wacht
269821995,Schloss Shrugir
270870584,Dholdinhall
271920123,Appaaqnis
272968709,Appadai
274017287,Stendarrs Gesegneter Baum
275065870,Gasthaus Zum Fliegenden Kerker
276115455,Moridata
277165005,Friedhof Boazur
278213585,Herberge Zu Fuchs und Drachen
279262169,Tulaopajet
280310765,Kult der Fhisga
281360333,Stendarrs Inneres Licht
282408911,Gräber von Kugim
283458460,Schuppen der Alten Burkti
284507072,Schenke Zum Purpurnen Schloss
285556621,D'orur-Friedhof
286605199,Taverne Zu Luchs und Drachen
287653782,Gräber von Burch
288703342,Herberge Zu Maus und Oger
289751923,Buboaan
290800518,Bubjinis
291850115,Hütte der Alten Dhirtan
292899653,Jaladnia
293948232,Chulptahall
294996821,Ruinen der alten Cirn-Hütte
296046408,Dhuron-Gefängnis
297095956,Apparana
298144564,Rlolp'kern-Gehöft
299194129,Ruinen der Dhellon-Plantage
300242711,Damettu-Thar
301291296,Skulrius-Netz
302340830,Herberge Zum Lachenden Hund
303389422,Rhucher-Gräberfeld
304438003,Pheonumbadai
305487566,Herberge Zum Grünen Stachelschwein
306536153,Mogudata
307585720,Cudao
308634319,Murpthall
309682899,Buboreg
310732456,Vojnothoth
311781049,Biilah
312830598,Stendarrs Heiliges Götterbild
313880178,Sterm-Blockhütte
314928774,Ruinen von Krejhall
315977355,Herberge Zum Toten Humpen
317026903,Fhushunpfalz
318075484,Border-Laboratorium
319124069,Schloss Sughtan
320172652,C'ag-Obstgarten
321222214,Schenke Zum Kreischenden Helm
322270801,Lhildan-Blockhütte
323319385,Abtei des Baleusulla
324367968,Mhorgirpfalz
325417533,Zenosia
326467084,Wirtshaus Zum Weißen Schloss
327515666,Herberge Zu Zwerg und Igel
328564245,Boirnem-Gräberfeld
329612840,Atrula
330662427,Chirnun-Korrektorium
331711963,Herberge Zum Weißen Schädel
332760550,Berbandaa
333809146,Schloss Bauctt
334857728,Berbenaisa
335907286,Mhist-Gehöft
336955866,Gligun-Anwesen
338004447,Issaqujer
339053030,Stendarrs Sanfte Seele
340102577,Alt-Rlezamstatt
341151161,Herberge Zum Heulenden Schloss
342199760,Wirtshaus Zu Des Königs Bisam
343249326,C'ergun-Gerichtshof
344297915,Blordar-Gewölbe
345347457,Rhogascuplex
346396052,Schenke Zum Tänzelnden Stachelschwein
347444635,Stendarrs Fröhlicher Aufstieg
348494191,Festung von Faujem
349542774,Schenke Zum Dürstenden Greifen
350591367,Mesadno
351640923,Rhanuhret
352689505,Sirmem-Gehöft
353738088,Alte Ligsa-Hütte
354787672,Wirtshaus Zu Maus und Jägersmann
355837231,Verlies des Sternim
356885820,Ruinen des Slothte-Gehöfts
357935402,Klalps Wacht
358984945,Konvent des Balulivah
360033545,Wadijemida
361083089,Nugon-Laboratorium
362131683,Ruinen des Rusur-Gehöfts
363180283,Ruinen der Greghturpfalz
364230819,Schuppen der Alten Rhizsa
365279425,Khilpamhall
366330995,Stendarrs Blutender Baum
367380549,Friedhof Gurchur
368431118,Fhest'kern-Obstgarten
369481696,Huthudisu
370531277,Gold-Gerichtshof
371580850,Grolgod
372631428,Schenke Zu Des Teufels Schädel
373680997,Schenke Zu Des Königs Schwert
374730570,Morkothiah-Senke
375779154,Rhochhall
376829726,Hütte der Alten Voghte
377879300,Alte Fairtti-Hütte
378927881,Umbajweyn
379976469,Hütte der Alten T'act
423852,V'urmon-Grabstätten
1472441,Herberge Zum Fliegenden Dachs
2521023,Jubas-Senke
3569621,Wirtshaus Zu Biber und Stachelschwein
4619204,Wirtshaus Zu Schwein und Humpen
5667793,Herrenhaus von Corrivor
6717294,Grectun-Turm
7765882,Herberge Zum Wilden Goblin
8815448,Alte Sairk-e-Hütte
9864055,Maras Seliger Märtyrer
10912653,Pheonadla
11961254,Schloss Raark
13010764,Gasthaus Zum Fliegenden Goblin
14059383,Umbiladisu
15107972,Maras Klagende Dämmerung
16156553,Mar-Anwesen
17206083,Asmebrul-Senke
18254670,Maras Heiliges Omen
19303266,Ramoguwan
20352795,Schrein von Ephen
21401384,Gasthaus Zu Löwen und Hirsch
22449969,Javajjet
23498594,Alt-Dhuvtastatt
24548081,Gasthaus Zum Wilden Bisam
25596678,Reliquiar von Raen
26645270,Wirtshaus Zu Des Teufels Gnom
27693893,Wirtshaus Zu Fuchs und Krug
28743397,Cudabu
29791993,Cudoo
30840617,Herberge Zu Der Königin Schädel
31890108,Bormir-Gehöft
32938707,Flezer-Anwesen
33987319,Zagi-Gora
35035907,Kalirikat
36084487,Burg von Blisen
37133068,Maras Ewiges Orakel
38182594,Maras Ewiger Altar
39231177,Vachhall
40279784,Rlesh-Gehöft
41328378,Kieran-Theater
42376958,Mezarturm
43426444,Maras Furchtsames Relikt
44475023,Turm von Cichin
45523609,Sactemhall
46572200,Leg-Gerichtshof
47620780,Herberge Zum Grünen Schlund
48669364,Höhle des Balothiah
49718890,D'uctempfalz
50767537,V'aghall
51816128,Saath'kern-Gehöft
52865633,Schloss Bleghtur
53914237,Burg von Baorprn
54962824,Schrein von Mai
56011436,Schenke Zur Güldnen Fee
57060991,Dilpka-Kabale
58110550,Hütte der Alten Blord
59159165,Akhidai
60208674,Penu
61257259,Shrech-Gräberfeld
62305837,Gasthaus Zum Roten Skorpion
63354433,Ruinen von Rostenhall
64403011,Chacturs Feste
65451589,Schrein von Jone
66500194,Hütte der Alten Grese
67548779,Wirtshaus Zum Glücklosen Wolf
68597363,Schuppen der Alten Klild-i
69646830,Burg von Nesh
70695411,Grab des Morehon
71744007,Gutshof Baasan
72792623,Mibu
73841233,Maestur-Anwesen
74890731,Mharht-Gehöft
75939315,T'asthall
76987918,Vlarcke-Grabstätten
